"Code du groupement d'utilisation";"Libellé du groupement d'utilisation";"Continent";"Code du pays";"Libellé du pays";"Libellé du flux";"Valeur DHS Janvier 2017";"Valeur DHS Février 2017";"Valeur DHS Mars 2017";"Valeur DHS Avril 2017";"Valeur DHS Mai 2017";"Valeur DHS Juin 2017";"Valeur DHS Juillet 2017";"Valeur DHS Aout 2017";"Valeur DHS Septembre 2017";"Valeur DHS Octobre 2017";"Valeur DHS Novembre 2017";"Valeur DHS Décembre 2017";"Valeur DHS Janvier 2018";"Valeur DHS Février 2018";"Valeur DHS Mars 2018";"Valeur DHS Avril 2018";"Valeur DHS Mai 2018";"Valeur DHS Juin 2018";"Valeur DHS Juillet 2018";"Valeur DHS Aout 2018";"Valeur DHS Septembre 2018";"Valeur DHS Octobre 2018";"Valeur DHS Novembre 2018";"Valeur DHS Décembre 2018";"Valeur DHS Janvier 2019";"Valeur DHS Février 2019";"Valeur DHS Mars 2019";"Valeur DHS Avril 2019";"Valeur DHS Mai 2019";"Valeur DHS Juin 2019";"Valeur DHS Juillet 2019";"Valeur DHS Aout 2019";"Valeur DHS Septembre 2019";"Valeur DHS Octobre 2019";"Valeur DHS Novembre 2019";"Valeur DHS Décembre 2019";"Valeur DHS Janvier 2020";"Valeur DHS Février 2020";"Valeur DHS Mars 2020";"Valeur DHS Avril 2020";"Valeur DHS Mai 2020";"Valeur DHS Juin 2020";"Valeur DHS Juillet 2020";"Valeur DHS Aout 2020";"Valeur DHS Septembre 2020";"Valeur DHS Octobre 2020";"Valeur DHS Novembre 2020";"Valeur DHS Décembre 2020";"Valeur DHS Janvier 2021";"Valeur DHS Février 2021";"Valeur DHS Mars 2021";"Valeur DHS Avril 2021";"Valeur DHS Mai 2021";"Valeur DHS Juin 2021";"Valeur DHS Juillet 2021";"Valeur DHS Aout 2021";"Valeur DHS Septembre 2021";"Valeur DHS Octobre 2021";"Valeur DHS Novembre 2021";"Valeur DHS Décembre 2021";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"DZ";"ALGERIE";"Importations CAF";"0";"0";"1937663";"1299010";"0";"369171";"11850";"446762";"0";"192348";"16806";"379159";"38569";"1697163";"8930";"13410";"1792099";"51926";"888157";"0";"21600";"0";"0";"320024";"3777142";"0";"17690";"1384734";"87065";"34497";"2064274";"0";"58500";"164398";"45000";"347";"0";"0";"7979800";"3867392";"0";"1801404";"2914070";"171438";"424787";"670154";"362531";"2143668,25";"6580581";"84082";"3764447";"2678652";"2157016";"2390850";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"EG";"EGYPTE";"Importations CAF";"12954717";"16950841";"21310449";"16926346";"17104549";"1496518";"1963046";"5897146";"4800766";"2433959";"18598869";"19518176";"12284262";"8153658";"15035377";"24534780";"15812247";"4153695";"2516576";"5614948";"5887738";"8143502";"28196247";"17553804";"13763557";"8505274";"25928014";"40575264";"18809109";"3236823";"4411709";"11117318";"9218917";"20574870";"46241092";"17183161";"8276163";"12437633";"33409881";"57190533";"12774454";"2489480";"10419493";"17932781";"42643319";"26802773";"29674545";"44706067";"33674738";"46442955";"47533262";"96680931,77";"106794739";"119822309";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"KE";"KENYA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16800";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"410";"0";"0";"0";"0";"1709";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"SL";"SIERRA LEONE";"Exportations FAB";"0";"0";"173048";"174074";"0";"0";"541";"0";"341";"0";"0";"620";"0";"325";"0";"0";"0";"737";"225";"0";"242";"663";"0";"113";"0";"0";"0";"328";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"697";"1759";"346";"1941";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AMERIQUE";"BR";"BRESIL";"Importations CAF";"4263857";"49311335";"11151223";"27892691";"9658834";"10999459";"17148447";"5746809";"3962088";"8173182";"9984987";"15645296";"18907383";"18438573";"30856510";"18588702";"12814175";"15612214,46";"6816721";"27341275";"43104523";"7016176";"15779875";"20687704";"11634339";"12278021";"15125398";"13009073";"13486554";"27311381";"1841059";"4303757";"3228453";"37263020";"6571316";"5119548";"5374992";"4348530,7";"4850982";"77794438";"7631251";"3870772";"6577934";"5941903";"6644105";"5108241";"4768552";"8447605";"6080040";"4619914";"11892510";"6806328";"10117871";"5814705";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AMERIQUE";"CR";"COSTA RICA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17288";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17520";"0";"12126,4";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AMERIQUE";"CR";"COSTA RICA";"Importations CAF";"0";"8544";"0";"0";"84";"409";"0";"0";"393";"0";"0";"0";"0";"0";"0";"1324";"0";"3906";"0";"0";"0";"0";"392";"0";"0";"65";"0";"0";"0";"0";"90";"1903";"110";"0";"0";"0";"0";"0";"2764454";"2493800";"992248";"29403";"31395";"409";"35";"0";"26755";"55673";"159";"0";"54";"409";"0";"180171";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AMERIQUE";"US";"ETATS-UNIS";"Importations CAF";"150813486";"125948826";"150018353";"75701424";"114742860";"63239741";"25014596";"28722074,5";"18996809";"57415347";"34434521";"47112061";"22602208";"64579602";"30414209";"56999524";"38768446";"136875447";"46947579";"106224204";"61321679";"59065849,7";"47180973,5";"72287266";"27628024,07";"33730664";"34393362";"24992936,3";"76238013,31";"31425634";"33421407";"13821262";"39774333";"29177059";"94565923";"27038980";"217319615";"14817826,35";"189469048";"204261391,09";"202998332";"137556278";"213159047";"59869116";"76987133";"39530296";"16684180";"37458759";"76654264,36";"26812450";"116052020";"62004380";"27815999,15";"44602767,01";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"ASIE";"ID";"INDONESIE";"Exportations FAB";"0";"20798";"6365";"1043012";"0";"0";"18530";"0";"0";"3042";"22431";"23625";"0";"17696";"0";"310648";"0";"0";"0";"6937";"33272";"139888";"22007";"0";"36404";"0";"347718";"0";"8118";"0";"0";"0";"4500";"29411";"6541";"0";"5287,37";"32021";"0";"0";"0";"0";"0";"0";"2648";"0";"2670";"7130";"2567";"0";"0";"0";"26060,22";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"ASIE";"ID";"INDONESIE";"Importations CAF";"51517130";"3543157";"4150984";"3646618";"47163475";"3570936";"41526522";"3257581";"41822666";"2617616";"8930467";"4940876";"5027870";"6975114";"8911994";"9720139";"12427357";"8412830";"2126589";"26400512";"4136666";"2894107";"19075489";"10381188";"8710060";"28947688";"12144827";"26749638";"13860730";"6847873";"27245110";"11137247";"16465641";"5668074";"29933002";"2136547";"25217477";"10264843";"25065488";"20553122";"27132226";"8581174";"2152608";"23824903";"3315027";"2247632";"2086339";"1244470";"2240182";"930202";"32548342";"1516136";"4248726";"4047419";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"ASIE";"IN";"INDE";"Importations CAF";"3965047";"3557306";"1473090";"7774987";"6872851";"4985004";"5306512";"6358943";"6626406";"4369647,65";"7817108";"8390812";"12071815";"4579596";"8414632";"9792056";"12960605";"9140108";"3958706";"2250509";"6475278";"11636336";"2420632";"7668867";"4779118";"5096388";"4866737";"7225086,52";"4756708,47";"4253925";"2039762";"3750249";"4946689";"6826369";"7515334";"8363529";"8895831";"17611320,47";"10705504";"13171212,86";"8399462";"6257529";"5007591";"7487096";"7287857";"3354978";"5777968";"5444709";"5383630";"6012875";"12612774";"6516802";"15087377";"8226061";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"EUROPE";"ME";"MONTENEGRO";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6270";"0";"8678";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"EUROPE";"ME";"MONTENEGRO";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"178728";"0";"0";"0";"453857";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"EUROPE";"RO";"ROUMANIE";"Exportations FAB";"0";"18612";"59148";"562753";"0";"9354";"5983";"0";"0";"598516";"0";"0";"0";"0";"61511";"0";"13040";"0";"0";"0";"239814";"0";"0";"0";"302967";"57128";"0";"0";"244947";"576770";"0";"65528";"0";"44474";"0";"0";"549103";"50814";"1225,5";"0";"0";"1467203,26";"0";"13450";"3824169,47";"561217";"17856";"7200";"0";"0";"32340";"0";"941915,22";"954817,2";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"CF";"REPUBLIQUE CENTRAFRICAINE";"Importations CAF";"1864041";"1070776";"2801784";"923715";"1009702";"1692307";"831977";"161778";"923802";"1638416";"2014698";"1051208";"305095";"397918";"777787";"1015404";"2770196";"1692585";"1907671";"712442";"804272";"691990";"457732";"1155147";"923851";"941102";"1452383";"150746";"631622";"599317";"0";"0";"489183";"488237";"2106676";"1046988";"364461";"0";"1365345";"4791849";"945610";"377009";"2092303";"2022874";"1790667";"534562";"1574332";"930971";"0";"209993";"1106806";"1564189";"913917";"1187278";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"DZ";"ALGERIE";"Exportations FAB";"807496";"0";"489668";"2662632";"741059";"77322";"0";"106963";"0";"206312";"0";"0";"459734";"656041";"596268";"527082";"2200045";"391914";"479357";"617791";"283489";"0";"666581";"664785";"0";"641725";"896863";"681177";"0";"0";"633610";"359359";"688178,17";"2513395";"1415285";"837332";"126961";"828715";"184179";"345690";"513816";"0";"329555";"0";"327288";"707364";"115948";"854975";"0";"87324";"707510";"442228";"0";"71613";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"EG";"EGYPTE";"Exportations FAB";"1335620";"214395";"233973";"114164";"0";"1303837,31";"298596";"73303";"0";"401430";"74024";"2378796";"0";"521302";"161363";"5040";"16000";"113864";"1405431";"0";"0";"76430";"1296973";"328785";"0";"119752";"118571";"1280733";"113563";"10580";"0";"2408741";"1574606";"917472,29";"2267168";"1349312";"0";"234662";"115279";"1378991";"0";"354892,91";"0";"0";"1235307";"4760799";"502622";"1316450";"40574";"225473";"0";"562588,19";"2126487,84";"397849";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"LR";"LIBERIA";"Exportations FAB";"5282";"301913";"7974";"11434";"6940";"2711";"5119";"4404";"2928";"317862";"2707";"1206";"0";"686";"2451";"871";"2662";"5125";"1543";"2938";"1763";"2158";"261540";"2451";"1621";"0";"1357,07";"2426";"1185";"0";"268";"0";"622";"0";"432";"0";"0";"0";"0";"0";"0";"146387";"0";"0";"183706";"0";"0";"0";"4440";"0";"1224";"1918";"592";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"LR";"LIBERIA";"Importations CAF";"0";"0";"0";"201600";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"128800";"23940";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"685700";"0";"5591560";"801739";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"ML";"MALI";"Importations CAF";"0";"0";"0";"194800";"0";"0";"5784808";"1901229";"0";"0";"0";"333663,2";"1647783,8";"309228";"0";"62040";"420700";"0";"0";"76731";"2545500";"43565,28";"0";"0";"29880";"0";"0";"419443";"81000";"0";"128248";"105513";"0";"0";"6947";"0";"97129,35";"40223";"373121";"0";"0";"27634";"0";"0";"0";"0";"79680";"631562";"283390";"0";"312400";"277988";"426322";"818200";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"MW";"MALAWI";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1209";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"TG";"TOGO";"Importations CAF";"0";"0";"0";"0";"0";"939279";"961434";"0";"0";"1852993";"152";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"102366";"0";"710602";"2274008";"108014";"0";"0";"111863";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"TZ";"REPUBLIQUE-UNIE DE TANZANIE";"Importations CAF";"1567019";"893859";"2434950";"2963608";"2030003";"4507192";"484000";"301664";"1887075";"595688";"2393027";"647226";"1122559";"289050";"936000";"0";"1997821";"8923745";"3400";"708";"202523";"5584426";"29812";"905818";"443351";"1194465";"921600";"0";"900350";"0";"582";"1943679";"558398";"933374";"96754";"0";"96248";"291";"0";"2853469";"5495672";"3812485";"617575";"1800999";"1956194";"1810172";"2715432";"0";"1049938";"769752";"6377221";"2366450";"5004917";"2930216";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AMERIQUE";"AR";"ARGENTINE";"Importations CAF";"1711479";"1458321";"3101915";"2835982";"4457061";"207425104";"179957280";"339752720";"214428555,91";"157692581";"48191731";"95433426";"32764235";"219053032";"148457245";"1989819";"16825544,639";"5297928";"211259014";"203841520";"2179839";"261541104";"279462915";"1617280";"120248491";"56213277,5";"1169533";"206716967";"183780103";"27053207";"419036023";"124865674";"143808337";"181999570";"118775919";"232430941";"164214959";"1262820";"2208328";"132707180";"102171955";"391102063";"108330532";"5263433";"213029426";"2393248";"245902015";"141553558";"674052";"346875";"1653778";"3789360";"2928780";"977456";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AMERIQUE";"GP";"GUADELOUPE";"Exportations FAB";"72235";"0";"0";"0";"0";"0";"0";"0";"0";"0";"480";"0";"470990";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1670";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"421238";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AMERIQUE";"PA";"PANAMA";"Importations CAF";"0";"1870";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"ASIE";"BD";"BANGLADESH";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"107988";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"ASIE";"BD";"BANGLADESH";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3040";"860";"0";"0";"355";"0";"0";"0";"268";"0";"0";"0";"2615";"0";"3989";"2525";"333";"933";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"274496";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"ASIE";"KR";"REPUBLIQUE DE COREE";"Exportations FAB";"3254332";"348898";"1693176";"731713";"1524110";"2388";"466774";"116420";"182470";"0";"5549321";"22565909";"1564587";"3394686";"2455691";"2606504";"1121010,5";"257438";"1283157";"2276178";"2549927";"545717";"557997";"0";"569589";"1240392";"1921555";"3118975";"17440190";"15213167";"5686098";"958658";"5395416";"2801017,92";"560578";"154090,02";"694666,7";"225541";"741224";"874283,604";"7096619";"19600759";"6614036";"4320725,78";"6229873";"6582071,6";"5583526";"6244962";"730036";"4687926,3";"2088459,04";"1201142,8";"2478182";"625047,3";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"ASIE";"MY";"MALAISIE";"Exportations FAB";"78709";"42985";"15871";"56304";"1146331";"264021";"344418";"200";"1018309";"3408141";"10989";"1286694";"53551";"1953543";"915208";"2566005";"1025069";"2999077";"3780";"0";"20000";"11826";"1876095";"901530";"943559";"28988";"1889462";"1093517";"1936353";"12510";"7019687";"1472876";"1488742";"26418";"5768762";"9782892";"4886659";"3922721";"444456";"6301518";"2875677";"3166090";"4963503";"18326";"2532893";"4789401,58";"251435";"24292";"0";"41349";"1775131";"1311887";"3357269";"187030";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"ASIE";"MY";"MALAISIE";"Importations CAF";"48300835";"9779555";"36519510";"4545498";"9472573";"37440799";"6475978";"3517452";"31456030";"4456456";"4120954";"41073674";"4517171";"53605249";"6710699";"32454915";"31712196";"3590274";"6076801";"5835555";"19428549";"3940256";"41644820";"6685225";"7443896";"4485710";"8422017";"5433032";"9561915";"2041997";"8414054";"1270462";"7441302";"6318726";"6002564";"3277156";"6944769";"29634610";"7209530";"32075466";"4739462";"1925763";"1598177";"14655322";"4656067";"4230265";"24014409";"7721216";"68879636";"3724361";"11819807";"10198150";"3453217";"5129640";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"EUROPE";"EE";"ESTONIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6510";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4072";"0";"0";"0";"0";"0";"0";"7584";"2496";"0";"0";"0";"0";"2985";"2868";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"EUROPE";"EE";"ESTONIE";"Importations CAF";"89018";"70052";"0";"0";"403466";"105426";"11770";"0";"0";"0";"0";"0";"210015";"0";"32073";"161043";"160591";"0";"318680";"0";"0";"0";"0";"221443";"0";"70827";"0";"0";"195435";"0";"538520";"210618";"152346";"0";"262371";"147800";"0";"132288";"0";"0";"151120";"0";"312248";"257342";"0";"224123";"811702";"675320";"0";"0";"125740";"7291";"370990";"15102";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"EUROPE";"GB";"ROYAUME-UNI";"Exportations FAB";"7591638,03";"12102793,035";"13378135,77";"12496766";"12240562,37";"20165923,67";"9036763,06";"7348852,29";"13029592";"11896447,78";"7543764,87";"18225361,57";"7849033,92";"9112130";"14161814,67";"14302183";"11417515";"16609029,7";"11801594,73";"12185842";"7735734,5";"6924692";"8643157";"9890729";"14338307,47";"11177609,96";"13738495";"16318468,82";"11467879";"8958291";"10856233";"10381500";"7125711,56";"7907465";"8298603,952";"12857071,21";"12423653,14";"8741794,92";"5441636,8";"19720722,92";"9580668,37";"15314811,92";"13609424,59";"8381557,23";"5032756,54";"10264570,61";"6723714,61";"7079513,494";"15799398,29";"13100236,95";"11441954,58";"19007514,76";"16009772,513";"17903725,994";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"EUROPE";"GB";"ROYAUME-UNI";"Importations CAF";"5295687";"3461837";"4028450";"3430998";"10491868";"4300515";"4756679";"2391597";"6193532";"11724809";"12346593";"12017326,315";"7327451";"11173010";"3708646";"7742517";"12757487";"6689249";"9134527";"2220287";"6613182";"12277532";"7640728";"5850995";"5138037";"6238960";"7978057";"6551160";"9147090";"12122493";"7651049";"1901399";"4282757";"9117892";"8391416";"8637972";"7739314";"5761415";"9889409";"7651297";"6729568";"5913895";"6758519";"81152";"6627539";"5810672";"7667153";"10666700";"7031137,02";"6204399";"9973943";"13067714";"6113925,47";"9353882";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"EUROPE";"LU";"LUXEMBOURG";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24733";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"EUROPE";"MK";"MACEDOINE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"17326";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"EUROPE";"MK";"MACEDOINE";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"536760";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2384";"0";"0";"0";"0";"488830";"0";"0";"0";"0";"6927,18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2500";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"EUROPE";"SK";"SLOVAQUIE";"Exportations FAB";"0";"42944";"0";"140";"0";"0";"9770";"0";"0";"0";"26669";"0";"0";"23584";"40674";"0";"0";"17600";"0";"0";"0";"0";"0";"0";"0";"7586";"0";"57255";"45772";"20614";"19364";"0";"0";"40770";"0";"10581";"0";"63495";"0";"0";"0";"0";"17348";"0";"0";"4458";"19120";"0";"304170";"0";"69130";"645216";"0";"24200";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"EUROPE";"XK";"KOSOVO";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14985";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6795";"17482";"0";"0";"0";"0";"0";"22132";"0";"0";"0";"0";"0";"0";"24220";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"CG";"CONGO";"Importations CAF";"475394";"0";"120472";"0";"0";"681532";"2264939";"655581";"1606682";"0";"0";"0";"532287";"0";"439809";"636803";"767928";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"129411";"349198";"344024";"0";"0";"564823";"0";"257804";"301036";"0";"0";"693706";"0";"182659";"276840";"280235";"0";"135860";"443624";"0";"0";"367855";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"GW";"GUINEE-BISSAU";"Exportations FAB";"585127";"0";"0";"1835903";"1893837";"178123";"1849993";"0";"1125788,84";"0";"0";"0";"0";"0";"1171298";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"721059";"0";"0";"100800";"0";"267893";"0";"0";"0";"0";"788536";"2215900";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1421318";"0";"5330480";"0";"3032595";"6312557";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"GW";"GUINEE-BISSAU";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"197628";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"3";"PRODUITS BRUTS D'ORIGINE ANIMALE ET VEGETALE";"AFRIQUE";"SD";"SOUDAN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"306374";"895";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3516";"740";"0";"0";"0";"0";"0";"0";"0";"41502";"0";"0";"24500";"0";"0";"0";"0";"0";"0";"0";"0";
